bucket,time_end,files_combined,bytes_combined
4272,42730.0,91.000000,1050075572.0
4273,42740.0,42.000000,131501341.0
4274,42750.0,55.000000,960703725.0
4275,42760.0,47.000000,694626546.0
4276,42770.0,22.000000,440126907.0
4277,42780.0,42.000000,1863709704.0
4278,42790.0,188.000000,2442117567.0
4279,42800.0,168.000000,2538871619.0
4280,42810.0,45.000000,1379293288.0
4281,42820.0,78.000000,2346704973.0
4282,42830.0,34.000000,781952802.0
4283,42840.0,81.000000,882077485.0
4284,42850.0,82.000000,1932766443.0
4285,42860.0,68.000000,1307653280.0
4286,42870.0,98.000000,729359579.0
4287,42880.0,55.000000,1708982977.0
4288,42890.0,74.000000,1124936726.0
4289,42900.0,98.000000,1361762427.0
4290,42910.0,109.000000,2322575566.0
4291,42920.0,159.000000,1579374127.0
4292,42930.0,70.000000,3762735761.0
4293,42940.0,38.000000,2038812503.0
4294,42950.0,26.000000,841108007.0
4295,42960.0,15.000000,8470116.0
4296,42970.0,83.000000,2439265364.0
4297,42980.0,113.000000,1551518616.0
4298,42990.0,89.000000,413858234.0
4299,43000.0,73.000000,1136221350.0
4300,43010.0,53.000000,964133508.0
4301,43020.0,75.000000,9273374362.0
4302,43030.0,33.000000,2172948556.0
4303,43040.0,16.000000,2552528446.0
4304,43050.0,47.000000,6664307792.0
4305,43060.0,44.000000,2457575872.0
4306,43070.0,26.000000,4495818345.0
4307,43080.0,69.000000,5148263503.0
4308,43090.0,160.000000,11623806941.0
4309,43100.0,75.000000,16763420392.0
4310,43110.0,19.000000,3171829028.0
4311,43120.0,55.000000,193794166.0
4312,43130.0,56.000000,3477787012.0
4313,43140.0,91.000000,23046800940.0
4314,43150.0,119.000000,16365699694.0
4315,43160.0,61.000000,10998853375.0
4316,43170.0,71.000000,4364096673.0
4317,43180.0,53.000000,12576510734.0
4318,43190.0,97.000000,15290444786.0
4319,43200.0,228.000000,18731909532.0
4320,43210.0,274.000000,15328232815.0
4321,43220.0,286.000000,43248977138.0
4322,43230.0,299.000000,11312616866.0
4323,43240.0,174.000000,4000333771.0
4324,43250.0,289.000000,23157405404.0
4325,43260.0,297.000000,9460821633.0
4326,43270.0,340.000000,13499677777.0
4327,43280.0,380.000000,16621540546.0
4328,43290.0,511.000000,43337408989.0
4329,43300.0,310.000000,11421554247.0
4330,43310.0,250.000000,2333313892.0
4331,43320.0,158.000000,1350979407.0
4332,43330.0,172.000000,11532478643.0
4333,43340.0,235.000000,30693566.0
4334,43350.0,222.000000,3792720738.0
4335,43360.0,226.000000,1046845909.0
4336,43370.0,239.000000,865014150.0
4337,43380.0,282.000000,1836408325.0
4338,43390.0,152.000000,559127735.0
4339,43400.0,18.000000,64880916.0
4340,43410.0,38.000000,246812625.0
4341,43420.0,16.000000,37134856.0
4342,43430.0,24.000000,87472372.0
4343,43440.0,14.000000,46146581.0
4344,43450.0,36.000000,82317634.0
4345,43460.0,61.000000,179389398.0
4346,43470.0,34.000000,101181851.0
4347,43480.0,78.000000,246723824.0
4348,43490.0,30.000000,112136230.0
4349,43500.0,36.000000,102625253.0
4350,43510.0,34.500000,113012562.7
4351,43520.0,101.500000,389849515.3
4352,43530.0,56.000000,205249087.0
4353,43540.0,6.333333,58918659.4
4354,43550.0,8.333333,86487277.4
4355,43560.0,48.333333,183012727.2
4356,43570.0,64.000000,253231115.0
4357,43580.0,150.000000,439269540.0
4358,43590.0,108.000000,361765109.0
4359,43600.0,129.000000,707968564.0
4360,43610.0,159.000000,779759081.0
4361,43620.0,225.000000,822234818.0
4362,43630.0,215.000000,1533179354.0
4363,43640.0,273.000000,1521248690.0
4364,43650.0,200.000000,969781808.0
4365,43660.0,300.000000,1068890535.0
4366,43670.0,57.000000,458351463.0
4367,43680.0,524.000000,2273105134.0
4368,43690.0,444.000000,1669731188.0
4369,43700.0,381.000000,1496423117.0
4370,43710.0,141.000000,610014646.0
4371,43720.0,103.000000,892578858.0
4372,43730.0,209.000000,1263192528.0
4373,43740.0,125.000000,424919422.0
4374,43750.0,170.000000,1450176520.0
4375,43760.0,48.000000,128748110.0
4376,43770.0,97.000000,497984136.0
4377,43780.0,56.000000,426559734.0
4378,43790.0,60.000000,279374236.0
4379,43800.0,43.000000,161481681.0
4380,43810.0,107.000000,353760522.0
4381,43820.0,41.000000,139056524.0
4382,43830.0,77.000000,246451940.0
4383,43840.0,64.000000,255664630.0
4384,43850.0,68.000000,1332748983.0
4385,43860.0,21.000000,1208723873.0
4386,43870.0,68.000000,280947376.0
4387,43880.0,107.000000,300046297.0
4388,43890.0,69.000000,351440191.0
4389,43900.0,72.000000,205412422.0
4390,43910.0,23.000000,59179244.0
4391,43920.0,89.000000,410682336.0
4392,43930.0,42.000000,107082085.0
4393,43940.0,102.000000,344796085.0
4394,43950.0,21.000000,59408458.0
4395,43960.0,21.000000,498246290.0
4396,43970.0,20.000000,203515994.0
4397,43980.0,46.000000,133002828.0
4398,43990.0,12.000000,34378585.0
4399,44000.0,18.000000,90635290.0
4400,44010.0,46.000000,362249754.0
4401,44020.0,14.000000,55158375.0
4402,44030.0,19.000000,242730426.0
4403,44040.0,45.000000,790908706.0
4404,44050.0,16.000000,125024782.0
4405,44060.0,23.000000,112006362.0
4406,44070.0,64.000000,282968210.0
4407,44080.0,22.000000,149971131.0
4408,44090.0,13.000000,55398796.0
4409,44100.0,58.000000,1140886961.0
4410,44110.0,17.000000,119099161.0
4411,44120.0,67.000000,699926690.0
4412,44130.0,60.000000,1360358678.0
4413,44140.0,28.000000,629604352.0
4414,44150.0,51.000000,428709966.0
4415,44160.0,16.000000,662873490.0
4416,44170.0,23.000000,404824700.0
4417,44180.0,42.000000,759710883.0
4418,44190.0,16.000000,404961533.0
4419,44200.0,20.000000,229143828.0
4420,44210.0,79.000000,842534582.0
4421,44220.0,27.000000,376801835.0
4422,44230.0,15.000000,165099599.0
4423,44240.0,47.000000,452948797.0
4424,44250.0,16.000000,86006204.0
4425,44260.0,17.000000,248144046.0
4426,44270.0,22.000000,313879240.0
4427,44280.0,40.000000,1128844566.0
4428,44290.0,44.000000,666664610.0
4429,44300.0,42.000000,272067718.0
4430,44310.0,110.000000,1806471869.0
4431,44320.0,43.000000,324940608.0
4432,44330.0,49.000000,976835069.0
4433,44340.0,49.000000,676901991.0
4434,44350.0,53.000000,806493987.0
4435,44360.0,69.000000,822887067.0
4436,44370.0,102.000000,1034358860.0
4437,44380.0,80.000000,1246562151.0
4438,44390.0,28.000000,390492625.0
4439,44400.0,71.000000,442958191.0
4440,44410.0,80.000000,592627002.0
4441,44420.0,87.000000,749571474.0
4442,44430.0,225.000000,3126866365.0
4443,44440.0,111.000000,1726898054.0
4444,44450.0,256.000000,1440745268.0
4445,44460.0,227.000000,1037372012.0
4446,44470.0,148.000000,687385628.0
4447,44480.0,88.000000,406466264.0
4448,44490.0,101.000000,652474365.0
4449,44500.0,70.000000,1511626658.0
4450,44510.0,180.000000,3487237689.0
4451,44520.0,152.000000,1128268110.0
4452,44530.0,209.000000,1670100017.0
4453,44540.0,153.000000,716611007.0
4454,44550.0,215.000000,1093899345.0
4455,44560.0,73.000000,298864965.0
4456,44570.0,86.000000,417526239.0
4457,44580.0,104.000000,290402635.0
4458,44590.0,46.000000,110851285.0
4459,44600.0,80.000000,79318263.0
4460,44610.0,30.000000,60680863.0
4461,44620.0,70.000000,257666154.0
4462,44630.0,75.000000,74927069.0
4463,44640.0,57.000000,66148340.0
4464,44650.0,39.000000,49630580.0
4465,44660.0,82.000000,82377312.0
4466,44670.0,117.000000,20422798.0
4467,44680.0,114.000000,18131028.0
4468,44690.0,55.000000,8489601.0
4469,44700.0,84.000000,11761659.0
4470,44710.0,86.000000,12392807.0
4471,44720.0,48.000000,5353012.0
4472,44730.0,86.000000,14723321.0
4473,44740.0,78.000000,13414189.0
4474,44750.0,54.000000,8828884.0
4475,44760.0,50.000000,9496122.0
4476,44770.0,159.000000,24666893.0
4477,44780.0,124.000000,17845362.0
4478,44790.0,61.000000,10733121.0
4479,44800.0,50.000000,9207969.0
4480,44810.0,76.000000,11704882.0
4481,44820.0,38.000000,7718301.0
4482,44830.0,102.000000,17463617.0
4483,44840.0,40.000000,5951592.0
4484,44850.0,26.000000,3635583.0
4485,44860.0,65.000000,10645679.0
4486,44870.0,21.000000,4402784.0
4487,44880.0,91.000000,17426306.0
4488,44890.0,206.000000,35927758.0
4489,44900.0,119.000000,18544143.0
4490,44910.0,158.000000,28685549.0
4491,44920.0,118.000000,22935642.0
4492,44930.0,88.000000,11426040.0
4493,44940.0,101.000000,18273170.0
4494,44950.0,181.000000,33462328.0
4495,44960.0,115.000000,19970848.0
4496,44970.0,56.000000,8546927.0
4497,44980.0,96.000000,13311607.0
4498,44990.0,51.000000,9045116.0
4499,45000.0,83.000000,11273513.0
4500,45010.0,201.000000,35836812.0
4501,45020.0,73.000000,16079427.0
4502,45030.0,46.000000,7190983.0
4503,45040.0,59.000000,7812026.0
4504,45050.0,39.000000,7020807.0
4505,45060.0,195.000000,32851881.0
4506,45070.0,201.000000,31788385.0
4507,45080.0,150.000000,23676934.0
4508,45090.0,78.000000,13466579.0
4509,45100.0,25.000000,5203133.0
4510,45110.0,43.000000,6679679.0
4511,45120.0,39.000000,7082402.0
4512,45130.0,40.000000,7541263.0
4513,45140.0,10.000000,999753.0
4514,45150.0,12.000000,1537745.0
4515,45160.0,38.000000,7909029.0
4516,45170.0,42.000000,7627034.0
4517,45180.0,18.000000,2226158.0
4518,45190.0,42.000000,10675594.0
4519,45200.0,39.000000,7182059.0
4520,45210.0,36.000000,6664275.0
4521,45220.0,50.000000,8195693.0
4522,45230.0,34.000000,4104585.0
4523,45240.0,15.000000,3586213.0
4524,45250.0,37.000000,5430106.0
4525,45260.0,54.000000,8302566.0
4526,45270.0,69.000000,11368823.0
4527,45280.0,41.000000,7620039.0
4528,45290.0,43.000000,7194166.0
4529,45300.0,85.000000,10173645.0
4530,45310.0,88.000000,12844603.0
4531,45320.0,96.000000,16294359.0
4532,45330.0,172.000000,27705314.0
4533,45340.0,98.000000,16588889.0
4534,45350.0,101.000000,16323652.0
4535,45360.0,91.000000,14699963.0
4536,45370.0,78.000000,13900518.0
4537,45380.0,91.000000,14525963.0
4538,45390.0,53.000000,11000243.0
4539,45400.0,52.000000,10293054.0
4540,45410.0,59.000000,10497294.0
4541,45420.0,44.000000,7387725.0
4542,45430.0,45.000000,8281899.0
4543,45440.0,53.000000,8721918.0
4544,45450.0,62.000000,8486153.0
4545,45460.0,51.000000,9314363.0
4546,45470.0,57.000000,10980209.0
4547,45480.0,60.000000,12084258.0
4548,45490.0,59.000000,11252702.0
4549,45500.0,89.000000,15777974.0
4550,45510.0,53.000000,11664124.0
4551,45520.0,29.000000,3051618.0
4552,45530.0,54.000000,6145350.0
4553,45540.0,66.000000,9813033.0
4554,45550.0,54.000000,9812477.0
4555,45560.0,44.000000,8536369.0
4556,45570.0,87.000000,16869792.0
4557,45580.0,51.000000,9600804.0
4558,45590.0,73.000000,10246284.0
4559,45600.0,138.000000,25413008.0
4560,45610.0,77.000000,13253788.0
4561,45620.0,76.000000,15969128.0
4562,45630.0,78.000000,15352404.0
4563,45640.0,86.000000,12339878.0
4564,45650.0,64.000000,9399567.0
4565,45660.0,101.000000,19246211.0
4566,45670.0,54.000000,8090413.0
4567,45680.0,92.000000,13877726.0
4568,45690.0,31.000000,5780067.0
4569,45700.0,81.000000,15562114.0
4570,45710.0,69.000000,12013767.0
4571,45720.0,52.000000,8625817.0
4572,45730.0,80.000000,15970232.0
4573,45740.0,52.000000,8220930.0
4574,45750.0,57.000000,7045192.0
4575,45760.0,34.000000,5777988.0
4576,45770.0,68.000000,12825000.0
4577,45780.0,39.000000,5553774.0
4578,45790.0,61.000000,10617726.0
4579,45800.0,84.000000,16487939.0
4580,45810.0,99.000000,13340158.0
4581,45820.0,96.000000,12548899.0
4582,45830.0,62.000000,9814315.0
4583,45840.0,323.000000,61370751.0
4584,45850.0,73.000000,13303295.0
4585,45860.0,69.000000,13625384.0
4586,45870.0,307.000000,50468166.0
4587,45880.0,109.000000,17274864.0
4588,45890.0,67.000000,10964150.0
4589,45900.0,118.000000,16368916.0
4590,45910.0,67.000000,9873525.0
4591,45920.0,78.000000,13324572.0
4592,45930.0,67.000000,9179521.0
4593,45940.0,97.000000,16894172.0
4594,45950.0,111.000000,18275634.0
4595,45960.0,78.000000,13851878.0
4596,45970.0,102.000000,16086537.0
4597,45980.0,103.000000,20996497.0
4598,45990.0,58.000000,12842355.0
4599,46000.0,123.000000,17334303.0
4600,46010.0,126.000000,25218501.0
4601,46020.0,75.000000,13375674.0
4602,46030.0,83.000000,13401672.0
4603,46040.0,52.000000,6835382.0
4604,46050.0,129.000000,20775854.0
4605,46060.0,89.000000,14904608.0
4606,46070.0,78.000000,12567267.0
4607,46080.0,121.000000,20445598.0
4608,46090.0,61.000000,9524398.0
4609,46100.0,146.000000,19912715.0
4610,46110.0,70.000000,12528594.0
4611,46120.0,86.000000,16094228.0
4612,46130.0,102.000000,16146455.0
4613,46140.0,116.000000,15414150.0
4614,46150.0,84.000000,14535517.0
4615,46160.0,80.000000,13875613.0
4616,46170.0,54.000000,8485872.0
4617,46180.0,149.000000,28164495.0
4618,46190.0,103.000000,17815316.0
4619,46200.0,75.000000,11301029.0
4620,46210.0,194.000000,26579729.0
4621,46220.0,117.000000,19465507.0
4622,46230.0,137.000000,16033486.0
4623,46240.0,60.000000,12019782.0
4624,46250.0,107.000000,15687775.0
4625,46260.0,218.000000,34363550.0
4626,46270.0,106.000000,16565641.0
4627,46280.0,146.000000,24673396.0
4628,46290.0,78.000000,13472017.0
4629,46300.0,88.000000,15097680.0
4630,46310.0,85.000000,12870365.0
4631,46320.0,125.000000,23297846.0
4632,46330.0,74.000000,11424271.0
4633,46340.0,87.000000,12562892.0
4634,46350.0,168.000000,26239848.0
4635,46360.0,76.000000,10875451.0
4636,46370.0,104.000000,18465178.0
4637,46380.0,42.000000,7934983.0
4638,46390.0,86.000000,17542442.0
4639,46400.0,36.000000,6376261.0
4640,46410.0,147.000000,26346590.0
4641,46420.0,186.000000,29781692.0
4642,46430.0,131.000000,20572081.0
4643,46440.0,107.000000,16814560.0
4644,46450.0,154.000000,27945018.0
4645,46460.0,161.000000,27357007.0
4646,46470.0,204.000000,30344915.0
4647,46480.0,152.000000,24435345.0
4648,46490.0,242.000000,44646410.0
4649,46500.0,173.000000,26806795.0
4650,46510.0,67.000000,11388054.0
4651,46520.0,24.000000,3582038.0
4652,46530.0,8.000000,1481952.0
4653,46540.0,4.000000,316009.0
4654,46550.0,7.000000,796858.0
4655,46560.0,58.000000,9065545.0
4656,46570.0,13.000000,2370977.0
4657,46580.0,14.000000,1121789.0
4658,46590.0,9.000000,2460681.0
4659,46600.0,33.000000,4542149.0
4660,46610.0,12.000000,992358.0
4661,46620.0,29.000000,3535973.0
4662,46630.0,15.000000,914928.0
4663,46640.0,16.000000,3167444.0
4664,46650.0,8.000000,2486019.0
4665,46660.0,29.000000,3188634.0
4666,46670.0,7.000000,1370880.0
4667,46680.0,8.000000,1695182.0
4668,46690.0,54.000000,8012096.0
4669,46700.0,6.000000,741695.0
4670,46710.0,3.500000,639425.9
4671,46720.0,16.500000,2278795.1
4672,46730.0,31.000000,4694271.0
4673,46740.0,13.000000,2032044.0
4674,46750.0,6.500000,476928.6
4675,46760.0,2.500000,550844.4
4676,46770.0,11.000000,1279383.0
4677,46780.0,39.000000,6085245.0
4678,46790.0,1.500000,3842344.5
4679,46800.0,32.500000,5583753.5
4680,46810.0,7.000000,629609.0
4681,46820.0,2.500000,49490.0
4682,46830.0,4.500000,241256.0
4683,46840.0,3.000000,750834.0
4684,46850.0,6.000000,479964.0
4685,46860.0,4.000000,1005357.0
4686,46870.0,5.500000,946062.0
4687,46880.0,41.500000,5964760.0
4688,46890.0,18.000000,3254055.0
4689,46900.0,5.000000,437309.0
4690,46910.0,148.000000,28010695.0
4691,46920.0,53.000000,7674200.0
4692,46930.0,22.500000,4889689.5
4693,46940.0,33.500000,5854783.5
4694,46950.0,12.000000,1937246.0
4695,46960.0,32.500000,5578103.0
4696,46970.0,24.500000,4215584.0
4697,46980.0,89.000000,14985422.0
4698,46990.0,140.000000,26297042.0
4699,47000.0,77.000000,12316672.0
4700,47010.0,117.000000,19898334.0
4701,47020.0,172.000000,21902843.0
4702,47030.0,118.000000,21405504.0
4703,47040.0,185.000000,33761366.0
4704,47050.0,170.000000,30544274.0
4705,47060.0,64.000000,8004264.0
4706,47070.0,46.000000,7758998.0
4707,47080.0,18.000000,2217596.0
4708,47090.0,45.000000,8026309.0
4709,47100.0,24.000000,3893640.0
4710,47110.0,73.000000,12452391.0
4711,47120.0,45.000000,6844451.0
4712,47130.0,20.000000,3369500.0
4713,47140.0,85.000000,13599706.0
4714,47150.0,84.000000,16368338.0
4715,47160.0,34.000000,6283983.0
4716,47170.0,86.000000,14131153.0
4717,47180.0,26.000000,4004124.0
4718,47190.0,48.000000,7156717.0
4719,47200.0,44.000000,6197518.0
4720,47210.0,22.000000,4891475.0
4721,47220.0,9.000000,1461656.0
4722,47230.0,65.000000,11887067.0
4723,47240.0,13.000000,3071830.0
4724,47250.0,18.000000,5244494.0
4725,47260.0,20.000000,3634527.0
4726,47270.0,39.000000,6194828.0
4727,47280.0,44.000000,5688910.0
4728,47290.0,14.000000,2127296.0
4729,47300.0,73.000000,10489378.0
4730,47310.0,13.000000,2314496.0
4731,47320.0,39.000000,9232470.0
4732,47330.0,36.000000,6883214.0
4733,47340.0,16.000000,2092883.0
4734,47350.0,11.500000,2040875.0
4735,47360.0,24.500000,4308299.0
4736,47370.0,10.000000,1240599.0
4737,47380.0,34.000000,5530362.0
4738,47390.0,43.000000,6702505.0
4739,47400.0,34.000000,7153766.0
4740,47410.0,53.000000,8952966.0
4741,47420.0,58.000000,7886209.0
4742,47430.0,66.000000,11259898.0
4743,47440.0,24.000000,3883080.0
4744,47450.0,91.000000,15144187.0
4745,47460.0,20.000000,2871622.0
4746,47470.0,57.000000,8546293.0
4747,47480.0,26.000000,5063503.0
4748,47490.0,116.000000,19688099.0
4749,47500.0,76.000000,11834687.0
4750,47510.0,70.000000,12504069.0
4751,47520.0,75.000000,10727485.0
4752,47530.0,54.000000,9519529.0
4753,47540.0,107.000000,17747616.0
4754,47550.0,34.000000,5784699.0
4755,47560.0,92.000000,15683484.0
4756,47570.0,73.000000,10530630.0
4757,47580.0,99.000000,17882489.0
4758,47590.0,74.000000,11904850.0
4759,47600.0,44.000000,7872159.0
4760,47610.0,56.000000,10486662.0
4761,47620.0,43.000000,6529623.0
4762,47630.0,88.000000,14867029.0
4763,47640.0,68.000000,11566040.0
4764,47650.0,110.000000,19138000.0
4765,47660.0,67.000000,9253155.0
4766,47670.0,60.000000,15362928.0
4767,47680.0,165.000000,28429932.0
4768,47690.0,173.000000,24983046.0
4769,47700.0,174.000000,28322066.0
4770,47710.0,128.000000,18854023.0
4771,47720.0,39.000000,5967539.0
4772,47730.0,27.000000,2886481.0
4773,47740.0,185.000000,30909162.0
4774,47750.0,141.000000,27588335.0
4775,47760.0,124.000000,17595864.0
4776,47770.0,45.000000,6022809.0
4777,47780.0,156.000000,28248910.0
4778,47790.0,180.000000,32834790.0
4779,47800.0,112.000000,15950944.0
4780,47810.0,107.000000,20491611.0
4781,47820.0,53.000000,7673434.0
4782,47830.0,74.000000,12426876.0
4783,47840.0,96.000000,14271270.0
4784,47850.0,121.000000,16200268.0
4785,47860.0,119.000000,20818111.0
4786,47870.0,38.000000,5852755.0
4787,47880.0,70.000000,10970571.0
4788,47890.0,33.000000,4562940.0
4789,47900.0,83.000000,16597849.0
4790,47910.0,144.000000,21774699.0
4791,47920.0,112.000000,19384221.0
4792,47930.0,88.000000,13788564.0
4793,47940.0,34.000000,4583245.0
4794,47950.0,51.000000,8735398.0
4795,47960.0,102.000000,19503671.0
4796,47970.0,97.000000,14514299.0
4797,47980.0,167.000000,25423021.0
4798,47990.0,107.000000,20429985.0
4799,48000.0,62.000000,12177904.0
4800,48010.0,53.000000,9741350.0
4801,48020.0,90.000000,14969526.0
4802,48030.0,99.000000,18231703.0
4803,48040.0,38.000000,6598128.0
4804,48050.0,88.000000,14274595.0
4805,48060.0,34.000000,6010367.0
4806,48070.0,75.000000,14105938.0
4807,48080.0,32.000000,4630294.0
4808,48090.0,85.000000,12812954.0
4809,48100.0,25.000000,4816343.0
4810,48110.0,60.000000,10012148.0
4811,48120.0,43.000000,7144272.0
4812,48130.0,53.000000,6176568.0
4813,48140.0,38.000000,6248063.0
4814,48150.0,100.000000,16889433.0
4815,48160.0,64.000000,13587629.0
4816,48170.0,38.000000,6624279.0
4817,48180.0,104.000000,15664438.0
4818,48190.0,34.000000,4502787.0
4819,48200.0,83.000000,14925048.0
4820,48210.0,62.000000,9018202.0
4821,48220.0,37.000000,7852890.0
4822,48230.0,95.000000,18891947.0
4823,48240.0,138.000000,22127087.0
4824,48250.0,46.000000,6893571.0
4825,48260.0,57.000000,9179742.0
4826,48270.0,41.000000,9012966.0
4827,48280.0,98.000000,15615425.0
4828,48290.0,160.000000,24550587.0
4829,48300.0,187.000000,31660005.0
4830,48310.0,247.000000,42545742.0
4831,48320.0,228.000000,37155550.0
4832,48330.0,130.000000,22083512.0
4833,48340.0,113.000000,22985430.0
4834,48350.0,125.000000,22439479.0
4835,48360.0,175.000000,26751409.0
4836,48370.0,168.000000,29583016.0
4837,48380.0,172.000000,29900920.0
4838,48390.0,163.000000,25044584.0
4839,48400.0,90.000000,12908447.0
4840,48410.0,89.000000,9036180.0
4841,48420.0,114.000000,20544994.0
4842,48430.0,65.000000,11136383.0
4843,48440.0,86.000000,13847410.0
4844,48450.0,106.000000,17054088.0
4845,48460.0,97.000000,20185340.0
4846,48470.0,76.000000,14412118.0
4847,48480.0,37.000000,6218543.0
4848,48490.0,122.000000,19682100.0
4849,48500.0,46.000000,5982470.0
4850,48510.0,69.000000,12365309.0
4851,48520.0,120.000000,17403415.0
4852,48530.0,93.000000,15434989.0
4853,48540.0,47.000000,6775782.0
4854,48550.0,91.000000,15386077.0
4855,48560.0,58.000000,10033678.0
4856,48570.0,171.000000,27954950.0
4857,48580.0,154.000000,23101512.0
4858,48590.0,101.000000,18551703.0
4859,48600.0,39.000000,7050580.0
4860,48610.0,34.000000,8500255.0
4861,48620.0,122.000000,20351498.0
4862,48630.0,124.000000,16193560.0
4863,48640.0,132.000000,19707043.0
4864,48650.0,117.000000,22054160.0
4865,48660.0,74.000000,9729463.0
4866,48670.0,188.000000,31667402.0
4867,48680.0,206.000000,35739464.0
4868,48690.0,153.000000,23586263.0
4869,48700.0,42.000000,6280271.0
4870,48710.0,86.000000,13263626.0
4871,48720.0,106.000000,21730259.0
4872,48730.0,83.000000,14632210.0
4873,48740.0,84.000000,12814152.0
4874,48750.0,14.000000,1168933.0
4875,48760.0,115.000000,23973754.0
4876,48770.0,36.000000,5680661.0
4877,48780.0,73.000000,8988373.0
4878,48790.0,119.000000,19391412.0
4879,48800.0,52.000000,8508493.0
4880,48810.0,5.500000,1438654.2
4881,48820.0,43.500000,8220642.8
4882,48830.0,44.000000,6956505.0
4883,48840.0,81.000000,11138679.0
4884,48850.0,119.000000,19785968.0
4885,48860.0,57.000000,10110057.0
4886,48870.0,46.000000,7328352.0
4887,48880.0,83.000000,14135678.0
4888,48890.0,123.000000,18077767.0
4889,48900.0,140.000000,26405696.0
4890,48910.0,97.000000,15129091.0
4891,48920.0,113.000000,22210677.0
4892,48930.0,206.000000,32786363.0
4893,48940.0,144.000000,21443806.0
4894,48950.0,160.000000,22794408.0
4895,48960.0,88.000000,13592541.0
4896,48970.0,98.000000,18431041.0
4897,48980.0,169.000000,24851512.0
4898,48990.0,169.000000,27344868.0
4899,49000.0,211.000000,33641757.0
4900,49010.0,173.000000,28212919.0
4901,49020.0,115.000000,20310207.0
4902,49030.0,256.000000,44850122.0
4903,49040.0,122.000000,18282180.0
4904,49050.0,109.000000,13761449.0
4905,49060.0,191.000000,27915883.0
4906,49070.0,211.000000,32761423.0
4907,49080.0,115.000000,20228713.0
4908,49090.0,109.000000,20362516.0
4909,49100.0,108.000000,19147226.0
4910,49110.0,259.000000,42585232.0
4911,49120.0,136.000000,22028120.0
4912,49130.0,88.000000,12255839.0
4913,49140.0,91.000000,13859003.0
4914,49150.0,168.000000,26146918.0
4915,49160.0,204.000000,33680889.0
4916,49170.0,122.000000,17602165.0
4917,49180.0,219.000000,41351278.0
4918,49190.0,306.000000,50378217.0
4919,49200.0,246.000000,38548361.0
4920,49210.0,220.000000,34581403.0
4921,49220.0,298.000000,53453919.0
4922,49230.0,276.000000,50116458.0
4923,49240.0,269.000000,49798547.0
4924,49250.0,225.000000,38650894.0
4925,49260.0,324.000000,54302339.0
4926,49270.0,336.000000,49314786.0
4927,49280.0,272.000000,42046077.0
4928,49290.0,290.000000,49779096.0
4929,49300.0,347.000000,53338266.0
4930,49310.0,282.000000,43236337.0
4931,49320.0,330.000000,54386275.0
4932,49330.0,352.000000,54924474.0
4933,49340.0,328.000000,51050283.0
4934,49350.0,338.000000,55425435.0
4935,49360.0,270.000000,49778990.0
4936,49370.0,275.000000,44311877.0
4937,49380.0,244.000000,41272612.0
4938,49390.0,306.000000,51546839.0
4939,49400.0,310.000000,52427961.0
4940,49410.0,342.000000,62531234.0
4941,49420.0,358.000000,57034107.0
4942,49430.0,159.000000,26257788.0
4943,49440.0,194.000000,33919570.0
4944,49450.0,192.000000,27521750.0
4945,49460.0,271.000000,49791956.0
4946,49470.0,273.000000,45884721.0
4947,49480.0,228.000000,39983969.0
4948,49490.0,360.000000,60536416.0
4949,49500.0,302.000000,52128033.0
4950,49510.0,244.000000,44085222.0
4951,49520.0,140.000000,24201981.0
4952,49530.0,85.000000,15441291.0
4953,49540.0,9.500000,938511.0
4954,49550.0,40.000000,6671607.5
4955,49560.0,177.500000,30334424.5
4956,49570.0,73.500000,10786033.0
4957,49580.0,347.500000,53245971.0
4958,49590.0,148.000000,23840778.0
4959,49600.0,0.750000,0.0
4960,49610.0,125.750000,20046568.0
4961,49620.0,71.250000,11458512.0
4962,49630.0,31.750000,4795779.8
4963,49640.0,231.500000,42713366.2
4964,49650.0,0.300000,67524.8
4965,49660.0,0.300000,67524.8
4966,49670.0,0.300000,67524.8
4967,49680.0,0.300000,67524.8
4968,49690.0,0.550000,59375.8
4969,49700.0,253.550000,42051706.8
4970,49710.0,105.050000,16004225.8
4971,49720.0,449.050000,78555260.8
4972,49730.0,4.050000,1084979.8
4973,49740.0,59.050000,11528238.8
4974,49750.0,84.050000,14380058.8
4975,49760.0,94.050000,13927883.8
4976,49770.0,86.050000,16627327.8
4977,49780.0,79.050000,12127712.8
4978,49790.0,85.050000,13657176.8
4979,49800.0,82.050000,17514374.8
4980,49810.0,85.050000,14621391.8
4981,49820.0,76.050000,11677833.8
4982,49830.0,70.050000,9783966.8
4983,49840.0,386.050000,57224415.6
4984,49850.0,89.000000,16169661.0
4985,49860.0,113.000000,18156741.0
4986,49870.0,132.000000,20819968.0
4987,49880.0,121.000000,23156444.0
4988,49890.0,146.000000,24727963.0
4989,49900.0,129.000000,22995704.0
4990,49910.0,112.000000,17722301.0
4991,49920.0,104.000000,18241488.0
4992,49930.0,150.000000,20583766.0
4993,49940.0,135.000000,19291954.0
4994,49950.0,152.000000,24920061.0
4995,49960.0,137.000000,22226115.0
4996,49970.0,146.000000,24808227.0
4997,49980.0,123.000000,22192485.0
4998,49990.0,143.000000,18229750.0
4999,50000.0,144.000000,23224359.0
5000,50010.0,161.000000,24496413.0
5001,50020.0,142.000000,26259355.0
5002,50030.0,138.000000,22810565.0
5003,50040.0,112.000000,14462213.0
5004,50050.0,122.000000,21598331.0
